Elapsed time,Abdomen_1
6.88,7.3
6.881,10
6.882,12.6
6.883,14.9
6.884,16.7
6.885,18
6.886,18.7
6.887,18.8
6.888,18.4
6.889,17.5
6.89,16.1
6.891,14.5
6.892,12.5
6.893,10.2
6.894,7.6
6.895,4.6
6.896,1.3
6.897,-2.2
6.898,-6
6.899,-9.9
6.9,-14
6.901,-18.3
6.902,-22.8
6.903,-27.4
6.904,-32
6.905,-36.401
6.906,-40.601
6.907,-44.401
6.908,-47.801
6.909,-50.701
6.91,-52.901
6.911,-54.201
6.912,-54.601
6.913,-54.201
6.914,-53.101
6.915,-51.701
6.916,-50.101
6.917,-48.301
6.918,-46.101
6.919,-43.301
6.92,-39.801
6.921,-35.601
6.922,-30.8
6.923,-26
6.924,-21.3
6.925,-17.1
6.926,-13.7
6.927,-11.1
6.928,-9.2
6.929,-7.8
6.93,-6.7
6.931,-5.6
6.932,-4.1
6.933,-2.2
6.934,-0.4
6.935,1.2
6.936,2.3
6.937,2.9
6.938,3.1
6.939,3.3
6.94,3.6
6.941,3.8
6.942,3.6
6.943,2.9
6.944,1.8
6.945,0.7
6.946,-0.1
6.947,-0.2
6.948,0.1
6.949,0.7
6.95,1.2
6.951,1.3
6.952,1
6.953,0.7
6.954,0.6
6.955,1.2
6.956,2.3
6.957,3.9
6.958,5.5
6.959,6.7
6.96,7.2
6.961,7.3
6.962,7.3
6.963,7.5
6.964,8.1
6.965,8.6
6.966,8.7
6.967,8
6.968,6.8
6.969,5.3
6.97,4.1
6.971,3.6
6.972,3.8
6.973,4.3
6.974,4.8
6.975,5.2
6.976,5.3
6.977,5.1
6.978,4.7
6.979,4.2
6.98,3.5
6.981,2.9
6.982,2.5
6.983,2.3
6.984,2.3
6.985,2.4
6.986,2.5
6.987,2.4
6.988,2.5
6.989,2.6
6.99,3.1
6.991,3.6
6.992,4.1
6.993,4.1
6.994,3.6
6.995,2.7
6.996,1.6
6.997,0.7
6.998,0.3
6.999,0.5
7,1
7.001,1.7
7.002,2.2
7.003,2.3
7.004,2.2
7.005,2
7.006,1.9
7.007,2
7.008,2.2
7.009,2.5
7.01,2.6
7.011,2.7
7.012,2.9
7.013,3.2
7.014,3.6
7.015,4
7.016,3.9
7.017,3.2
7.018,2.1
7.019,1
7.02,0.3
7.021,0.3
7.022,0.9
7.023,1.7
7.024,2.2
7.025,2.3
7.026,2
7.027,1.6
7.028,1.6
7.029,1.8
7.03,2.3
7.031,2.7
7.032,2.7
7.033,2.5
7.034,2.1
7.035,1.8
7.036,1.7
7.037,1.8
7.038,1.9
7.039,2
7.04,2.1
7.041,2.2
7.042,2.5
7.043,2.7
7.044,2.9
7.045,2.9
7.046,2.7
7.047,2.6
7.048,2.5
7.049,2.7
7.05,3.2
7.051,4
7.052,4.9
7.053,6.1
7.054,7.2
7.055,8.3
7.056,9
7.057,9
7.058,8.2
7.059,6.9
7.06,5.2
7.061,3.6
7.062,2.3
7.063,1.2
7.064,0.2
7.065,-1
7.066,-2.2
7.067,-3.2
7.068,-3.8
7.069,-3.8
7.07,-3.3
7.071,-2.7
7.072,-2.4
7.073,-2.8
7.074,-3.8
7.075,-5
7.076,-6.1
7.077,-6.9
7.078,-7.3
7.079,-7.8
7.08,-8.6
7.081,-9.7
7.082,-10.8
7.083,-11.5
7.084,-11.2
7.085,-10.1
7.086,-8.7
7.087,-7.8
7.088,-7.8
7.089,-9
7.09,-10.7
7.091,-12.3
7.092,-13.2
7.093,-13.5
7.094,-13.5
7.095,-13.6
7.096,-13.9
7.097,-14
7.098,-13.7
7.099,-12.8
7.1,-11.6
7.101,-10.7
7.102,-10.4
7.103,-10.7
7.104,-11.4
7.105,-12
7.106,-12.2
7.107,-12.3
7.108,-12.7
7.109,-13.6
7.11,-14.9
7.111,-16.1
7.112,-16.8
7.113,-16.5
7.114,-15.5
7.115,-14.2
7.116,-13.1
7.117,-12.5
7.118,-12.2
7.119,-12.2
7.12,-12.2
7.121,-12.5
7.122,-13
7.123,-13.9
7.124,-15
7.125,-15.9
7.126,-16.4
7.127,-16.2
7.128,-15.6
7.129,-14.8
7.13,-14.4
7.131,-14.6
7.132,-15.3
7.133,-16.2
7.134,-16.9
7.135,-17.1
7.136,-17
7.137,-16.6
7.138,-16.1
7.139,-15.9
7.14,-15.8
7.141,-15.8
7.142,-15.8
7.143,-15.6
7.144,-15.1
7.145,-14.7
7.146,-14.4
7.147,-14.5
7.148,-15.1
7.149,-16
7.15,-16.6
7.151,-16.7
7.152,-16
7.153,-14.5
7.154,-12.7
7.155,-10.9
7.156,-9.7
7.157,-8.9
7.158,-8.7
7.159,-8.9
7.16,-9.2
7.161,-9.8
7.162,-10.3
7.163,-10.7
7.164,-10.9
7.165,-10.7
7.166,-10.3
7.167,-9.9
7.168,-9.6
7.169,-9.4
7.17,-9
7.171,-8.4
7.172,-7.6
7.173,-6.8
7.174,-6.3
7.175,-6.1
7.176,-6.2
7.177,-6.3
7.178,-6.3
7.179,-6.2
7.18,-6.2
7.181,-6.4
7.182,-6.5
7.183,-6.4
7.184,-5.7
7.185,-4.4
7.186,-2.7
7.187,-1.2
7.188,0
7.189,1
7.19,2
7.191,3.9
7.192,6.8
7.193,10.8
7.194,15.3
7.195,19.4
7.196,22.1
7.197,23.1
7.198,22.2
7.199,20.2
7.2,17.8
7.201,15.5
7.202,13.7
7.203,12
7.204,10.1
7.205,7.7
7.206,4.8
7.207,1.8
7.208,-0.7
7.209,-2.1
7.21,-2.5
7.211,-2.2
7.212,-1.8
7.213,-1.7
7.214,-2
7.215,-2.3
7.216,-2.2
7.217,-1.7
7.218,-0.8
7.219,0.3
7.22,1.2
7.221,1.6
7.222,1.5
7.223,0.9
7.224,0.2
7.225,-0.5
7.226,-0.8
7.227,-0.5
7.228,0.5
7.229,1.9
7.23,3.3
7.231,4.3
7.232,4.6
7.233,4.3
7.234,3.8
7.235,3.7
7.236,4.2
7.237,5.1
7.238,5.8
7.239,6.1
7.24,5.5
7.241,4.5
7.242,3.5
7.243,3
7.244,3.1
7.245,3.7
7.246,4.3
7.247,4.9
7.248,5.4
7.249,5.9
7.25,6.7
7.251,7.7
7.252,8.7
7.253,9.4
7.254,9.8
7.255,9.7
7.256,9.2
7.257,8.1
7.258,6.6
7.259,4.9
7.26,3.3
7.261,2.2
7.262,1.9
7.263,2.1
7.264,2.5
7.265,2.5
7.266,2.2
7.267,1.8
7.268,1.9
7.269,2.7
7.27,4.1
7.271,5.5
7.272,6.4
7.273,6.5
7.274,5.9
7.275,5
7.276,4.2
7.277,3.6
7.278,3.2
7.279,3
7.28,2.9
7.281,3.2
7.282,3.6
7.283,4.1
7.284,4.3
7.285,4.1
7.286,3.5
7.287,2.9
7.288,2.5
7.289,2.5
7.29,2.8
7.291,3.3
7.292,3.8
7.293,4.2
7.294,4.4
7.295,4.5
7.296,4.3
7.297,3.9
7.298,3.5
7.299,3.3
7.3,3.4
7.301,3.9
7.302,4.5
7.303,4.9
7.304,4.9
7.305,4.6
7.306,4
7.307,3.4
7.308,3
7.309,2.8
7.31,2.9
7.311,3.2
7.312,3.6
7.313,4
7.314,4.4
7.315,4.7
7.316,4.8
7.317,4.9
7.318,5
7.319,5.1
7.32,5.5
7.321,5.9
7.322,6.2
7.323,6.4
7.324,6.3
7.325,6.1
7.326,5.6
7.327,5.1
7.328,4.5
7.329,3.8
7.33,3.1
7.331,2.6
7.332,2.4
7.333,2.6
7.334,3.3
7.335,4.3
7.336,5.2
7.337,5.7
7.338,5.5
7.339,4.7
7.34,4
7.341,3.7
7.342,4.3
7.343,5.8
7.344,7.6
7.345,9.3
7.346,10.4
7.347,11
7.348,11.6
7.349,12.4
7.35,13.5
7.351,14.4
7.352,14.6
7.353,13.7
7.354,11.9
7.355,9.7
7.356,7.9
7.357,7.1
7.358,7.1
7.359,7.4
7.36,7.3
7.361,6.6
7.362,5.3
7.363,3.9
7.364,2.9
7.365,2.7
7.366,3
7.367,3.4
7.368,3.5
7.369,3
7.37,2.1
7.371,1
7.372,0.1
7.373,-0.2
7.374,-0.1
7.375,0.1
7.376,0.3
7.377,0.1
7.378,-0.2
7.379,-0.5
7.38,-0.5
7.381,-0.3
7.382,-0.1
7.383,0
7.384,-0.4
7.385,-1
7.386,-1.7
7.387,-2.1
7.388,-2.3
7.389,-2.2
7.39,-2.1
7.391,-2.1
7.392,-2.3
7.393,-2.7
7.394,-3.2
7.395,-3.5
7.396,-3.6
7.397,-3.5
7.398,-3.1
7.399,-2.4
7.4,-1.6
7.401,-1
7.402,-0.6
7.403,-0.7
7.404,-1.1
7.405,-1.6
7.406,-1.9
7.407,-1.7
7.408,-1.2
7.409,-0.5
7.41,0.1
7.411,0.5
7.412,0.4
7.413,0.1
7.414,-0.2
7.415,-0.4
7.416,-0.4
7.417,-0.3
7.418,-0.3
7.419,-0.2
7.42,-0.1
7.421,0.3
7.422,1
7.423,2
7.424,2.9
7.425,3.4
7.426,3.5
7.427,3.3
7.428,3
7.429,3
7.43,3.4
7.431,4.3
7.432,5.2
7.433,5.8
7.434,5.8
7.435,5.1
7.436,4.2
7.437,3.5
7.438,3.6
7.439,4.4
7.44,5.8
7.441,7.1
7.442,7.8
7.443,7.8
7.444,7.4
7.445,7.2
7.446,7.5
7.447,8
7.448,8.3
7.449,7.9
7.45,6.7
7.451,5.3
7.452,4.2
7.453,4.1
7.454,4.8
7.455,5.8
7.456,6.3
7.457,6.1
7.458,5.2
7.459,4.4
7.46,4.2
7.461,4.5
7.462,5.1
7.463,5.3
7.464,4.7
7.465,3.6
7.466,2.4
7.467,1.6
7.468,1.6
7.469,2.3
7.47,3.3
7.471,4.1
7.472,4.4
7.473,4
7.474,3.2
7.475,2.3
7.476,1.7
7.477,1.7
7.478,2.7
7.479,4.3
7.48,6.2
7.481,7.9
7.482,9.1
7.483,9.9
7.484,10.7
7.485,11.8
7.486,13.2
7.487,14.9
7.488,16.2
7.489,16.7
7.49,16.5
7.491,15.6
7.492,14.5
7.493,13.7
7.494,13.1
7.495,12.4
7.496,11.3
7.497,9.2
7.498,6
7.499,2
7.5,-2.7
7.501,-7.5
7.502,-11.9
7.503,-15.7
7.504,-18.9
7.505,-21.6
7.506,-24.3
7.507,-27.4
7.508,-31.1
7.509,-35.401
7.51,-40.001
7.511,-44.401
7.512,-48.001
7.513,-50.601
7.514,-52.101
7.515,-52.701
7.516,-52.801
7.517,-52.501
7.518,-51.701
7.519,-50.401
7.52,-48.301
7.521,-45.401
7.522,-41.901
7.523,-37.901
7.524,-33.401
7.525,-28.8
7.526,-24.1
7.527,-19.6
7.528,-15.7
7.529,-12.6
7.53,-10.3
7.531,-8.6
7.532,-7.3
7.533,-6.1
7.534,-4.9
7.535,-3.7
7.536,-2.6
7.537,-1.5
7.538,-0.4
7.539,1
7.54,2.8
7.541,4.7
7.542,6.4
7.543,7.8
7.544,8.7
7.545,9.1
7.546,9.2
7.547,9
7.548,8.7
7.549,8
7.55,7
7.551,5.7
7.552,4.2
7.553,2.8
7.554,1.5
7.555,0.7
7.556,0.2
7.557,0.1
7.558,0.3
7.559,0.7
7.56,1.2
7.561,1.7
7.562,2.2
7.563,2.5
7.564,2.5
7.565,2.4
7.566,2.3
7.567,2.3
7.568,2.5
7.569,2.7
7.57,2.9
7.571,2.8
7.572,2.5
7.573,2.1
7.574,1.8
7.575,1.9
7.576,2.3
7.577,2.7
7.578,3.1
7.579,3.1
7.58,2.8
7.581,2.5
7.582,2.4
7.583,2.4
7.584,2.6
7.585,2.8
7.586,2.7
7.587,2.4
7.588,2.1
7.589,2
7.59,2.2
7.591,2.6
7.592,3.1
7.593,3.4
7.594,3.5
7.595,3.5
7.596,3.5
7.597,3.5
7.598,3.4
7.599,3
7.6,2.5
7.601,2.1
7.602,2.1
7.603,2.6
7.604,3.2
7.605,3.6
7.606,3.6
7.607,3.3
7.608,2.9
7.609,2.8
7.61,2.9
7.611,3
7.612,2.8
7.613,2.1
7.614,1.1
7.615,0.4
7.616,0.4
7.617,1.1
7.618,2.1
7.619,2.9
7.62,3.2
7.621,2.8
7.622,2.2
7.623,1.6
7.624,1.4
7.625,1.4
7.626,1.4
7.627,1.4
7.628,1.1
7.629,0.8
7.63,0.4
7.631,0
7.632,-0.4
7.633,-0.6
7.634,-0.5
7.635,-0.2
7.636,0.4
7.637,0.9
7.638,0.9
7.639,0.4
7.64,-0.2
7.641,-0.7
7.642,-0.5
7.643,0.4
7.644,1.8
7.645,3
7.646,3.6
7.647,3.4
7.648,2.8
7.649,2
7.65,1.7
7.651,1.8
7.652,2
7.653,1.9
7.654,1.2
7.655,0
7.656,-1.2
7.657,-1.7
7.658,-0.9
7.659,1.3
7.66,4.7
7.661,8.5
7.662,11.8
7.663,13.9
7.664,14.4
7.665,13.5
7.666,11.6
7.667,9.4
7.668,7.3
7.669,5.4
7.67,3.3
7.671,0.9
7.672,-2.1
7.673,-5.5
7.674,-8.9
7.675,-11.9
7.676,-14.3
7.677,-15.8
7.678,-16.6
7.679,-16.8
7.68,-16.4
7.681,-15.5
7.682,-14.5
7.683,-13.3
7.684,-12.2
7.685,-11.1
7.686,-10.2
7.687,-9.5
7.688,-9
7.689,-8.7
7.69,-8.6
7.691,-8.5
7.692,-8.6
7.693,-8.7
7.694,-9.1
7.695,-9.8
7.696,-10.6
7.697,-11.2
7.698,-11.3
7.699,-10.8
7.7,-9.9
7.701,-8.9
7.702,-8.3
7.703,-8.5
7.704,-9.2
7.705,-10.2
7.706,-11
7.707,-11.2
7.708,-10.9
7.709,-10.3
7.71,-9.8
7.711,-9.6
7.712,-9.8
7.713,-10.1
7.714,-10.5
7.715,-10.7
7.716,-10.7
7.717,-10.6
7.718,-10.5
7.719,-10.6
7.72,-10.9
7.721,-11.3
7.722,-11.7
7.723,-12
7.724,-12.1
7.725,-12.1
7.726,-12.1
7.727,-12.3
7.728,-12.5
7.729,-12.6
7.73,-12.5
7.731,-12.2
7.732,-11.9
7.733,-11.8
7.734,-11.7
7.735,-11.8
7.736,-11.8
7.737,-11.6
7.738,-11.2
7.739,-10.8
7.74,-10.6
7.741,-10.7
7.742,-11.3
7.743,-12.2
7.744,-13
7.745,-13.4
7.746,-13
7.747,-11.9
7.748,-10.3
7.749,-8.7
7.75,-7.7
7.751,-7.6
7.752,-8.3
7.753,-9.3
7.754,-9.9
7.755,-9.6
7.756,-8.5
7.757,-6.9
7.758,-5.2
7.759,-4.1
7.76,-3.5
7.761,-3.2
7.762,-3.1
7.763,-3
7.764,-2.9
7.765,-3
7.766,-3.5
7.767,-4.5
7.768,-5.6
7.769,-6.3
7.77,-6.4
7.771,-5.5
7.772,-4
7.773,-2.5
7.774,-1.3
7.775,-0.9
7.776,-1
7.777,-1.2
7.778,-0.8
7.779,0.2
7.78,1.8
7.781,3.2
7.782,3.9
7.783,3.8
7.784,3.1
7.785,2.5
7.786,2.3
7.787,2.9
7.788,4.1
7.789,5.2
7.79,5.9
7.791,6.1
7.792,6.1
7.793,6
7.794,6.4
7.795,7
7.796,8
7.797,8.9
7.798,9.7
7.799,10.3
7.8,10.8
7.801,11.3
7.802,11.7
7.803,12
7.804,12.4
7.805,12.7
7.806,13
7.807,13.2
7.808,13.1
7.809,12.6
7.81,11.9
7.811,11.3
7.812,10.9
7.813,11
7.814,11.5
7.815,11.9
7.816,12.2
7.817,12.2
7.818,12.1
7.819,12.2
7.82,12.4
7.821,12.7
7.822,12.7
7.823,12.2
7.824,11.4
7.825,10.6
7.826,10.2
7.827,10.2
7.828,10.6
7.829,11.1
7.83,11.2
7.831,10.9
7.832,10.2
7.833,9.5
7.834,9
7.835,8.8
7.836,8.9
7.837,9.2
7.838,9.7
7.839,10.1
7.84,10.4
7.841,10.5
7.842,10.6
7.843,10.7
7.844,10.9
7.845,11.3
7.846,11.8
7.847,12.1
7.848,12.3
7.849,12.1
7.85,11.8
7.851,11.4
7.852,11
7.853,10.8
7.854,10.9
7.855,11.1
7.856,11.4
7.857,11.5
7.858,11.3
7.859,11.1
7.86,10.9
7.861,10.8
7.862,10.8
7.863,10.9
7.864,11
7.865,11
7.866,11.3
7.867,11.9
7.868,13
7.869,14.2
7.87,15.2
7.871,15.7
7.872,15.7
7.873,15.5
7.874,15.3
7.875,15.2
7.876,15
7.877,14.4
7.878,13.2
7.879,11.7
7.88,10.3
7.881,9.5
7.882,9.3
7.883,9.7
7.884,10.1
7.885,10.3
7.886,10.4
7.887,10.6
7.888,11
7.889,11.5
7.89,11.7
7.891,11.4
7.892,10.8
7.893,10.2
7.894,9.9
7.895,10
7.896,10.1
7.897,9.9
7.898,9
7.899,7.6
7.9,6.4
7.901,5.7
7.902,5.9
7.903,6.7
7.904,7.7
7.905,8.5
7.906,9.1
7.907,9.4
7.908,9.6
7.909,9.9
7.91,10
7.911,10
7.912,9.7
7.913,9.3
7.914,9.1
7.915,9.2
7.916,9.5
7.917,9.6
7.918,9.2
7.919,8.2
7.92,7
7.921,6.2
7.922,6.1
7.923,6.9
7.924,8.2
7.925,9.4
7.926,10
7.927,9.8
7.928,9.3
7.929,8.8
7.93,8.6
7.931,8.7
7.932,8.9
7.933,9
7.934,8.8
7.935,8.8
7.936,9.1
7.937,9.8
7.938,10.7
7.939,11.4
7.94,11.6
7.941,11.3
7.942,10.7
7.943,10
7.944,9.4
7.945,8.9
7.946,8.2
7.947,7.3
7.948,6.3
7.949,5.6
7.95,5.4
7.951,5.8
7.952,6.8
7.953,7.8
7.954,8.6
7.955,8.9
7.956,8.8
7.957,8.6
7.958,8.6
7.959,8.9
7.96,9.2
7.961,9.4
7.962,9.2
7.963,8.7
7.964,8.2
7.965,8
7.966,8.3
7.967,9
7.968,9.9
7.969,10.9
7.97,12
7.971,13.4
7.972,15.1
7.973,17
7.974,18.6
7.975,19.4
7.976,19.2
7.977,18.1
7.978,16.5
7.979,14.7
7.98,13
7.981,11.5
7.982,10.3
7.983,9.4
7.984,8.9
7.985,8.7
7.986,8.7
7.987,8.9
7.988,8.9
7.989,8.6
7.99,8.2
7.991,7.7
7.992,7
7.993,6.3
7.994,5.6
7.995,5
7.996,4.7
7.997,4.7
7.998,4.8
7.999,4.9
8,4.7
8.001,4.1
8.002,3.3
8.003,2.5
8.004,2.1
8.005,1.9
8.006,2
8.007,2.2
8.008,2.2
8.009,2.2
8.01,2.2
8.011,2.1
8.012,2.1
8.013,2.1
8.014,2.1
8.015,2.3
8.016,2.6
8.017,2.9
8.018,3
8.019,3
8.02,2.7
8.021,2.4
8.022,2.1
8.023,1.9
8.024,1.7
8.025,1.4
8.026,1
8.027,0.8
8.028,0.8
8.029,1.1
8.03,1.8
8.031,2.7
8.032,3.6
8.033,4.6
8.034,5.6
8.035,6.6
8.036,7.7
8.037,8.4
8.038,8.8
8.039,8.6
8.04,7.9
8.041,7.1
8.042,6.1
8.043,5.2
8.044,4.4
8.045,4
8.046,3.9
8.047,4.5
8.048,5.5
8.049,6.6
8.05,7.4
8.051,7.5
8.052,6.9
8.053,6
8.054,5.3
8.055,5
8.056,5.1
8.057,5.2
8.058,5.1
8.059,4.6
8.06,4.1
8.061,4
8.062,4.3
8.063,5
8.064,5.6
8.065,5.8
8.066,5.8
8.067,5.8
8.068,6.3
8.069,7.3
8.07,8.7
8.071,10.2
8.072,11.5
8.073,12.5
8.074,13.1
8.075,13.4
8.076,13.3
8.077,12.9
8.078,12.1
8.079,11
8.08,10
8.081,9.1
8.082,8.3
8.083,7.5
8.084,6.7
8.085,5.9
8.086,5.3
8.087,5.1
8.088,5.2
8.089,5.5
8.09,5.9
8.091,6.2
8.092,6.5
8.093,6.8
8.094,7.1
8.095,7.3
8.096,7.3
8.097,7.2
8.098,7.1
8.099,7.2
8.1,7.7
8.101,8.9
8.102,10.7
8.103,13
8.104,15.4
8.105,17.6
8.106,19.2
8.107,19.9
8.108,19.9
8.109,19.2
8.11,18.2
8.111,17
8.112,15.5
8.113,13.5
8.114,10.6
8.115,6.8
8.116,2.5
8.117,-2
8.118,-6.2
8.119,-10
8.12,-13.6
8.121,-17
8.122,-20.4
8.123,-23.7
8.124,-26.9
8.125,-30.2
8.126,-33.601
8.127,-37.101
8.128,-40.301
8.129,-42.301
8.13,-42.501
8.131,-40.901
8.132,-38.201
8.133,-35.501
8.134,-33.801
8.135,-33.301
8.136,-33.501
8.137,-33.401
8.138,-32.5
8.139,-30.7
8.14,-28.5
8.141,-26.3
8.142,-24.3
8.143,-22.3
8.144,-20
8.145,-17.5
8.146,-15
8.147,-12.9
8.148,-11.6
8.149,-10.7
8.15,-9.7
8.151,-8.2
8.152,-6
8.153,-3.4
8.154,-1
8.155,0.9
8.156,2.1
8.157,2.7
8.158,3.2
8.159,3.6
8.16,4.1
8.161,4.6
8.162,5
8.163,5.2
8.164,5.3
8.165,5.2
8.166,5
8.167,4.7
8.168,4.3
8.169,4
8.17,4
8.171,4.4
8.172,5.3
8.173,6.4
8.174,7.5
8.175,8.3
8.176,8.7
8.177,8.8
8.178,8.8
8.179,8.9
8.18,9.2
8.181,9.5
8.182,9.5
8.183,9
8.184,8.1
8.185,7.1
8.186,6.2
8.187,5.7
8.188,5.7
8.189,5.9
8.19,5.9
8.191,5.7
8.192,5.3
8.193,4.7
8.194,4.3
8.195,4.1
8.196,3.9
8.197,3.7
8.198,3.4
8.199,3.1
8.2,3
8.201,3.2
8.202,3.7
8.203,4.4
8.204,5.2
8.205,5.7
8.206,6
8.207,6.1
8.208,6
8.209,5.9
8.21,5.7
8.211,5.5
8.212,5.3
8.213,5.1
8.214,4.9
8.215,4.7
8.216,4.7
8.217,4.7
8.218,5
8.219,5.3
8.22,5.6
8.221,5.6
8.222,5.3
8.223,4.8
8.224,4.2
8.225,3.9
8.226,4
8.227,4.5
8.228,4.9
8.229,5
8.23,4.7
8.231,4.1
8.232,3.5
8.233,3.2
8.234,3.4
8.235,3.7
8.236,4
8.237,3.9
8.238,3.5
8.239,2.9
8.24,2.6
8.241,2.7
8.242,3.3
8.243,4.2
8.244,4.9
8.245,5.2
8.246,4.8
8.247,4.1
8.248,3.3
8.249,2.8
8.25,2.7
8.251,2.8
8.252,2.9
8.253,2.8
8.254,2.5
8.255,2.3
8.256,2.3
8.257,2.5
8.258,2.8
8.259,2.9
8.26,2.5
8.261,1.8
8.262,1
8.263,0.4
8.264,0.1
8.265,0.2
8.266,0.5
8.267,0.9
8.268,1.4
8.269,2.1
8.27,3
8.271,4.1
8.272,5.1
8.273,5.8
8.274,6
8.275,5.6
8.276,4.7
8.277,3.4
8.278,2.1
8.279,0.7
8.28,-0.6
8.281,-1.6
8.282,-2.5
8.283,-3
8.284,-3
8.285,-2.6
8.286,-1.9
8.287,-1.1
8.288,-0.5
8.289,-0.6
8.29,-1.2
8.291,-2.3
8.292,-3.5
8.293,-4.4
8.294,-5
8.295,-5.2
8.296,-5.3
8.297,-5.4
8.298,-5.6
8.299,-5.8
8.3,-5.9
8.301,-5.6
8.302,-5.1
8.303,-4.5
8.304,-3.9
8.305,-3.5
8.306,-3.2
8.307,-3
8.308,-3
8.309,-3
8.31,-3.1
8.311,-3.2
8.312,-3.4
8.313,-3.5
8.314,-3.7
8.315,-3.8
8.316,-4
8.317,-4.3
8.318,-4.8
8.319,-5.5
8.32,-6.4
8.321,-7.4
8.322,-8.3
8.323,-9.2
8.324,-10
8.325,-10.8
8.326,-11.6
8.327,-12.3
8.328,-12.9
8.329,-13.4
8.33,-13.8
8.331,-14.1
8.332,-14.4
8.333,-14.7
8.334,-15
8.335,-15.2
8.336,-15.2
8.337,-15.2
8.338,-15.2
8.339,-15.2
8.34,-15.4
8.341,-15.7
8.342,-16.2
8.343,-16.7
8.344,-17.1
8.345,-17.4
8.346,-17.4
8.347,-17.2
8.348,-16.8
8.349,-16.4
8.35,-16.2
8.351,-16.2
8.352,-16.3
8.353,-16.5
8.354,-16.6
8.355,-16.5
8.356,-16.5
8.357,-16.5
8.358,-16.9
8.359,-17.5
8.36,-18.2
8.361,-18.7
8.362,-19
8.363,-18.9
8.364,-18.7
8.365,-18.5
8.366,-18.6
8.367,-18.8
8.368,-19
8.369,-18.8
8.37,-18.2
8.371,-17.1
8.372,-15.8
8.373,-14.4
8.374,-13.1
8.375,-12
8.376,-11
8.377,-10.1
8.378,-9.2
8.379,-8.4
8.38,-7.7
8.381,-7.3
8.382,-7.3
8.383,-7.8
8.384,-8.8
8.385,-9.9
8.386,-10.8
8.387,-11.2
8.388,-11
8.389,-10.4
8.39,-9.7
8.391,-9.2
8.392,-9
8.393,-8.6
8.394,-7.8
8.395,-6.4
8.396,-4.8
8.397,-3.7
8.398,-3.3
8.399,-3.9
8.4,-4.8
8.401,-5.4
8.402,-5.4
8.403,-4.7
8.404,-3.8
8.405,-3.2
8.406,-3
8.407,-3
8.408,-2.8
8.409,-2.1
8.41,-1
8.411,0.1
8.412,0.7
8.413,0.8
8.414,0.7
8.415,0.9
8.416,1.7
8.417,3
8.418,4.3
8.419,5.3
8.42,5.5
8.421,5.2
8.422,4.7
8.423,4.3
8.424,4.2
8.425,4.4
8.426,4.7
8.427,5.2
8.428,5.6
8.429,6
8.43,6.3
8.431,6.5
8.432,6.6
8.433,6.5
8.434,6.3
8.435,6.3
8.436,6.4
8.437,6.6
8.438,6.7
8.439,6.6
8.44,6.2
8.441,6
8.442,6.1
8.443,6.8
8.444,8
8.445,9.4
8.446,10.3
8.447,10.4
8.448,9.7
8.449,8.7
8.45,7.8
8.451,7.8
8.452,8.5
8.453,9.7
8.454,10.9
8.455,11.4
8.456,11.3
8.457,10.7
8.458,10
8.459,9.7
8.46,10
8.461,10.5
8.462,11.2
8.463,11.6
8.464,11.8
8.465,11.7
8.466,11.5
8.467,11.3
8.468,10.9
8.469,10.3
8.47,9.4
8.471,8.3
8.472,7.2
8.473,6.2
8.474,5.4
8.475,4.8
8.476,4.3
8.477,4
8.478,3.8
8.479,3.7
8.48,3.6
8.481,3.4
8.482,3.1
8.483,2.8
8.484,2.4
8.485,2.2
8.486,2
8.487,1.6
8.488,0.9
8.489,-0.2
8.49,-1.3
8.491,-2
8.492,-1.7
8.493,-0.3
8.494,1.7
8.495,3.5
8.496,4.4
8.497,4
8.498,2.8
8.499,1.4
8.5,0.7
8.501,0.9
8.502,1.9
8.503,2.8
8.504,3
8.505,2.4
8.506,1.3
8.507,0.3
8.508,-0.1
8.509,0.1
8.51,0.6
8.511,1
8.512,1
8.513,0.9
8.514,0.9
8.515,1.1
8.516,1.4
8.517,1.5
8.518,1.2
8.519,0.6
8.52,-0.2
8.521,-0.6
8.522,-0.5
8.523,-0.1
8.524,0.4
8.525,0.7
8.526,0.6
8.527,0.6
8.528,0.8
8.529,1.5
8.53,2.4
8.531,3.3
8.532,3.8
8.533,3.7
8.534,3.2
8.535,2.6
8.536,2.4
8.537,2.5
8.538,2.9
8.539,3.3
8.54,3.5
8.541,3.4
8.542,3.3
8.543,3.1
8.544,2.9
8.545,2.7
8.546,2.3
8.547,1.7
8.548,1.1
8.549,1.1
8.55,1.8
8.551,3.3
8.552,5.1
8.553,6.7
8.554,7.7
8.555,7.9
8.556,7.8
8.557,7.7
8.558,7.8
8.559,8.2
8.56,8.3
8.561,7.8
8.562,6.7
8.563,5
8.564,3.2
8.565,1.8
8.566,1.2
8.567,1.3
8.568,2
8.569,2.7
8.57,3
8.571,2.7
8.572,1.6
8.573,0.4
8.574,-0.7
8.575,-1
8.576,-0.7
8.577,0
8.578,0.6
8.579,0.6
8.58,0.1
8.581,-0.8
8.582,-1.5
8.583,-1.9
8.584,-2
8.585,-1.8
8.586,-1.6
8.587,-1.1
8.588,-0.4
8.589,0.8
8.59,2.1
8.591,3.3
8.592,4.2
8.593,4.9
8.594,5.9
8.595,7.8
8.596,11
8.597,15.2
8.598,19.3
8.599,22.4
8.6,23.6
8.601,22.9
8.602,20.7
